n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
400,300,3.017543859649123,5.022448835510891,73.33333333333333,17.605729166666666,13.157894736842104
500,1,12.366522366522364,5.012036552330368,13.333333333333334,2.7375,16.450216450216452
500,2,9.826839826839826,6.475347384372946,30.0,2.8453125,16.017316017316016
500,3,10.36075036075036,6.305041198552892,26.666666666666668,2.9109375,16.450216450216452
500,5,9.062049062049063,6.447100493133947,33.33333333333333,3.076041666666667,15.151515151515152
500,10,8.369408369408369,6.397885018334144,36.666666666666664,3.5208333333333335,14.285714285714286
500,25,8.008658008658008,6.122901852905754,36.666666666666664,4.6875,13.852813852813853
500,35,7.590187590187591,6.227082087997867,40.0,5.510416666666667,14.285714285714286
500,40,6.753246753246753,6.348156806865233,46.666666666666664,6.095833333333333,14.285714285714286
500,50,6.305916305916307,6.325565985303612,50.0,6.977083333333334,13.852813852813853
500,60,7.186147186147186,6.321532237669892,43.333333333333336,7.6140625,15.151515151515152
500,75,6.60894660894661,6.211211937349175,46.666666666666664,8.838020833333333,13.852813852813853
500,85,7.041847041847043,6.178944984629987,43.333333333333336,9.743229166666667,13.852813852813853
500,100,6.984126984126986,6.1300223089242865,43.333333333333336,11.008333333333333,13.41991341991342
500,110,6.608946608946609,6.210206132785116,46.666666666666664,11.961979166666667,13.852813852813853
500,125,6.955266955266955,6.116964644729894,43.333333333333336,13.184375,13.852813852813853
500,150,6.176046176046175,6.1991315119800925,50.0,21.791145833333335,13.41991341991342
500,175,4.94949494949495,6.077777501983911,60.0,27.921354166666667,13.41991341991342
500,200,5.266955266955267,6.05347274839228,56.666666666666664,31.547395833333333,13.41991341991342
500,225,4.531024531024531,5.981480316257654,63.33333333333333,35.197916666666664,13.41991341991342
500,250,4.834054834054834,5.953583332143218,60.0,38.0671875,13.41991341991342
500,275,4.3145743145743145,5.692252038300318,63.33333333333333,41.95520833333333,12.987012987012987
500,300,4.7186147186147185,5.797580426931911,60.0,44.4546875,12.987012987012987
600,1,11.280193236714977,7.4528162540068505,30.0,4.136979166666666,17.753623188405797
600,2,8.816425120772948,7.256233232304745,40.0,4.333333333333333,16.666666666666668
600,3,7.85024154589372,7.416678368318954,46.666666666666664,4.476041666666666,17.028985507246375
600,5,8.007246376811596,7.0693039092243435,43.333333333333336,4.739583333333333,16.304347826086957
600,10,7.451690821256039,7.007964066912418,46.666666666666664,5.4578125,15.942028985507246
600,25,7.765700483091787,6.841134509694192,43.333333333333336,7.593229166666666,15.579710144927537
600,35,6.509661835748792,6.997841340407592,53.333333333333336,9.4578125,15.579710144927537
600,40,6.859903381642512,6.907494641929882,50.0,9.913541666666667,14.855072463768115
600,50,5.942028985507246,6.826353626184894,56.666666666666664,11.190625,15.217391304347826
600,60,5.68840579710145,6.528545830659839,56.666666666666664,12.7640625,14.492753623188406
600,75,4.891304347826087,6.457513871624776,63.33333333333333,15.2140625,15.217391304347826
600,85,5.0,6.5854377165139475,63.33333333333333,16.859375,14.492753623188406
600,100,4.879227053140097,6.426255756787655,63.33333333333333,19.408854166666668,14.492753623188406
600,110,4.891304347826088,6.443267841948817,63.33333333333333,21.010416666666668,14.492753623188406
600,125,4.444444444444444,6.307493616092918,66.66666666666666,23.158854166666668,14.855072463768115
600,150,5.8937198067632846,6.7634575547352,56.666666666666664,27.015104166666667,15.217391304347826
600,175,5.02415458937198,6.630687763008197,63.33333333333333,31.985416666666666,15.217391304347826
600,200,4.9516908212560375,6.526657655040167,63.33333333333333,39.615625,14.855072463768115
600,225,4.987922705314009,6.572989271433474,63.33333333333333,42.50625,14.855072463768115
600,250,5.821256038647344,6.678820399489202,56.666666666666664,45.615625,14.855072463768115
600,275,5.772946859903382,6.620913501989797,56.666666666666664,50.4453125,14.855072463768115
600,300,5.398550724637682,6.6291147282872815,60.0,55.6765625,14.855072463768115
