n,instance_id,base_bw,beam_width,aggregated_anchor_pct,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
75,9,47,49,0.15,56,56.0,56,1.28125,0.0625,1.34375,3.0816326530612246,30,1
75,10,47,49,0.15,56,56.0,56,1.046875,0.0625,1.109375,3.122448979591837,38,1
75,11,47,49,0.15,56,54.0,56,1.15625,0.046875,1.203125,2.63265306122449,49,1
75,12,47,49,0.15,56,56.0,56,1.421875,0.0625,1.484375,3.0816326530612246,37,1
75,13,47,49,0.15,56,56.0,56,1.34375,0.046875,1.390625,3.183673469387755,32,1
75,14,47,49,0.15,56,56.0,56,1.078125,0.0625,1.140625,2.5510204081632653,49,1
75,15,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,2.857142857142857,36,1
75,16,47,49,0.15,56,56.0,56,1.1875,0.046875,1.234375,2.673469387755102,39,1
75,17,47,49,0.15,56,56.0,56,1.0625,0.046875,1.109375,2.7346938775510203,49,1
75,18,47,49,0.15,56,54.0,56,1.046875,0.0625,1.109375,2.7551020408163267,45,1
75,19,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,3.224489795918368,36,1
75,20,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,2.897959183673469,37,1
75,21,47,49,0.15,56,56.0,56,1.0625,0.046875,1.109375,2.693877551020408,34,1
75,22,47,49,0.15,56,56.0,56,1.015625,0.0625,1.078125,3.0816326530612246,34,1
75,23,47,49,0.15,56,56.0,56,1.265625,0.046875,1.3125,2.306122448979592,45,1
75,24,47,49,0.15,56,56.0,56,1.140625,0.0625,1.203125,3.061224489795918,42,1
75,25,47,49,0.15,56,56.0,56,1.15625,0.046875,1.203125,2.7142857142857144,38,1
75,26,47,49,0.15,56,56.0,56,1.0625,0.0625,1.125,2.673469387755102,39,1
75,27,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,2.571428571428572,44,1
75,28,47,49,0.15,56,56.0,56,1.0625,0.046875,1.109375,2.653061224489796,49,1
75,29,47,49,0.15,56,56.0,56,1.046875,0.046875,1.09375,2.897959183673469,36,1
85,0,58,61,0.15,72,72.0,72,1.96875,0.09375,2.0625,3.262295081967213,54,1
85,1,58,61,0.15,72,70.0,72,2.234375,0.09375,2.328125,3.639344262295082,46,1
85,2,58,61,0.15,72,70.0,72,2.140625,0.078125,2.21875,3.1311475409836067,48,1
85,3,58,61,0.15,72,70.0,72,2.203125,0.09375,2.296875,3.819672131147541,41,1
85,4,58,61,0.15,72,72.0,72,2.03125,0.09375,2.125,3.278688524590164,45,1
85,5,58,61,0.15,72,68.0,70,2.046875,0.109375,2.15625,3.1639344262295084,60,0
85,6,58,61,0.15,72,70.0,72,2.125,0.09375,2.21875,3.5245901639344264,49,1
85,7,58,61,0.15,72,72.0,72,2.015625,0.078125,2.09375,3.4754098360655736,49,1
85,8,58,61,0.15,72,70.0,70,1.96875,0.09375,2.0625,3.7868852459016393,52,0
85,9,58,61,0.15,72,70.0,70,1.96875,0.09375,2.0625,3.1639344262295084,56,0
85,10,58,61,0.15,72,72.0,72,2.390625,0.09375,2.484375,3.7868852459016393,36,1
85,11,58,61,0.15,72,70.0,72,2.15625,0.09375,2.25,3.704918032786885,42,1
85,12,58,61,0.15,72,70.0,72,2.015625,0.09375,2.109375,4.0,35,1
85,13,58,61,0.15,72,70.0,72,1.96875,0.09375,2.0625,3.344262295081968,41,1
85,14,58,61,0.15,72,70.0,70,2.109375,0.078125,2.1875,3.262295081967213,49,0
85,15,58,61,0.15,72,72.0,72,2.078125,0.109375,2.1875,3.344262295081968,40,1
85,16,58,61,0.15,72,72.0,72,2.4375,0.09375,2.53125,3.3278688524590163,54,1
85,17,58,61,0.15,72,72.0,72,2.21875,0.109375,2.328125,3.639344262295082,46,1
85,18,58,61,0.15,72,72.0,72,2.1875,0.09375,2.28125,4.557377049180328,42,1
85,19,58,61,0.15,72,72.0,72,2.125,0.109375,2.234375,3.5901639344262297,56,1
85,20,58,61,0.15,72,72.0,72,2.046875,0.09375,2.140625,3.6885245901639343,34,1
85,21,58,61,0.15,72,72.0,72,2.03125,0.09375,2.125,3.2459016393442623,49,1
85,22,58,61,0.15,72,72.0,72,1.953125,0.09375,2.046875,3.5901639344262297,55,1
85,23,58,61,0.15,72,70.0,72,2.296875,0.109375,2.40625,3.262295081967213,60,1
85,24,58,61,0.15,72,72.0,72,2.03125,0.09375,2.125,3.4098360655737703,45,1
85,25,58,61,0.15,72,72.0,72,2.046875,0.09375,2.140625,3.4918032786885247,43,1
85,26,58,61,0.15,72,70.0,72,2.03125,0.09375,2.125,4.098360655737705,47,1
85,27,58,61,0.15,72,72.0,72,1.96875,0.09375,2.0625,3.721311475409836,41,1
85,28,58,61,0.15,72,72.0,72,2.140625,0.09375,2.234375,3.377049180327869,39,1
85,29,58,61,0.15,72,72.0,72,2.0625,0.09375,2.15625,3.4754098360655736,49,1
90,0,65,68,0.15,72,72.0,72,2.765625,0.125,2.890625,3.632352941176471,54,1
90,1,65,68,0.15,72,70.0,72,2.625,0.109375,2.734375,4.235294117647059,49,1
90,2,65,68,0.15,72,72.0,72,2.515625,0.109375,2.625,3.75,53,1
90,3,65,68,0.15,72,70.0,72,2.75,0.125,2.875,4.102941176470588,52,1
90,4,65,68,0.15,72,70.0,72,2.5,0.09375,2.59375,3.411764705882353,58,1
90,5,65,68,0.15,72,70.0,72,2.765625,0.109375,2.875,3.632352941176471,43,1
90,6,65,68,0.15,72,72.0,72,2.765625,0.125,2.890625,3.661764705882353,44,1
90,7,65,68,0.15,72,70.0,72,2.625,0.09375,2.71875,3.2205882352941178,62,1
90,8,65,68,0.15,72,70.0,70,2.5,0.109375,2.609375,3.2794117647058822,56,0
90,9,65,68,0.15,72,70.0,72,2.671875,0.171875,2.84375,3.2794117647058822,64,1
90,10,65,68,0.15,72,72.0,72,2.71875,0.109375,2.828125,3.3823529411764706,47,1
90,11,65,68,0.15,72,72.0,72,3.140625,0.109375,3.25,3.2058823529411766,58,1
90,12,65,68,0.15,72,70.0,72,2.671875,0.125,2.796875,3.691176470588236,53,1
90,13,65,68,0.15,72,72.0,72,2.65625,0.140625,2.796875,3.985294117647059,47,1
90,14,65,68,0.15,72,72.0,72,2.546875,0.109375,2.65625,3.514705882352941,64,1
90,15,65,68,0.15,72,70.0,72,2.5,0.109375,2.609375,3.544117647058824,48,1
90,16,65,68,0.15,72,72.0,72,2.84375,0.09375,2.9375,3.5,55,1
90,17,65,68,0.15,72,72.0,72,2.71875,0.109375,2.828125,3.426470588235294,42,1
90,18,65,68,0.15,72,70.0,72,2.546875,0.09375,2.640625,3.397058823529412,60,1
90,19,65,68,0.15,72,70.0,72,2.515625,0.109375,2.625,3.338235294117647,51,1
90,20,65,68,0.15,72,72.0,72,2.609375,0.125,2.734375,3.647058823529412,46,1
90,21,65,68,0.15,72,70.0,72,2.9375,0.109375,3.046875,3.823529411764706,50,1
90,22,65,68,0.15,72,72.0,72,2.5,0.109375,2.609375,3.3823529411764706,64,1
90,23,65,68,0.15,72,72.0,72,2.6875,0.109375,2.796875,3.411764705882353,51,1
90,24,65,68,0.15,72,72.0,72,2.6875,0.09375,2.78125,3.632352941176471,51,1
90,25,65,68,0.15,72,70.0,72,2.75,0.109375,2.859375,3.647058823529412,51,1
90,26,65,68,0.15,72,72.0,72,2.515625,0.125,2.640625,3.661764705882353,49,1
90,27,65,68,0.15,72,72.0,72,2.9375,0.1875,3.125,3.602941176470588,39,1
90,28,65,68,0.15,72,72.0,72,2.71875,0.109375,2.828125,3.5,47,1
90,29,65,68,0.15,72,70.0,72,2.515625,0.109375,2.625,3.897058823529412,63,1
100,0,78,82,0.15,90,88.0,90,4.5,0.171875,4.671875,3.8536585365853657,70,1
100,1,78,82,0.15,90,90.0,90,5.3125,0.171875,5.484375,4.012195121951219,62,1
100,2,78,82,0.15,90,86.0,90,4.453125,0.171875,4.625,4.7682926829268295,58,1
100,3,78,82,0.15,90,90.0,90,4.46875,0.265625,4.734375,4.646341463414634,49,1
100,4,78,82,0.15,90,88.0,88,4.6875,0.171875,4.859375,4.439024390243903,67,0
100,5,78,82,0.15,90,90.0,90,4.734375,0.203125,4.9375,4.439024390243903,44,1
100,6,78,82,0.15,90,86.0,88,4.421875,0.15625,4.578125,3.670731707317073,60,0
100,7,78,82,0.15,90,86.0,90,4.484375,0.1875,4.671875,3.987804878048781,61,1
100,8,78,82,0.15,90,88.0,88,4.9375,0.1875,5.125,4.243902439024391,56,0
100,9,78,82,0.15,90,86.0,88,4.390625,0.171875,4.5625,3.951219512195122,57,0
100,10,78,82,0.15,90,90.0,90,4.59375,0.171875,4.765625,4.0,47,1
100,11,78,82,0.15,90,88.0,90,4.890625,0.15625,5.046875,3.5121951219512195,64,1
100,12,78,82,0.15,90,88.0,90,5.0,0.1875,5.1875,4.024390243902439,56,1
100,13,78,82,0.15,90,86.0,90,4.796875,0.1875,4.984375,4.146341463414634,57,1
100,14,78,82,0.15,90,86.0,88,4.765625,0.1875,4.953125,4.2926829268292686,62,0
100,15,78,82,0.15,90,88.0,90,4.703125,0.171875,4.875,4.097560975609756,48,1
100,16,78,82,0.15,90,90.0,90,4.484375,0.1875,4.671875,4.426829268292683,54,1
100,17,78,82,0.15,90,88.0,88,4.5,0.171875,4.671875,4.2926829268292686,63,0
100,18,78,82,0.15,90,90.0,90,4.84375,0.1875,5.03125,4.365853658536586,49,1
100,19,78,82,0.15,90,88.0,90,4.515625,0.171875,4.6875,3.9390243902439024,62,1
100,20,78,82,0.15,90,90.0,90,4.65625,0.171875,4.828125,4.5,49,1
100,21,78,82,0.15,90,88.0,88,4.46875,0.171875,4.640625,3.9390243902439024,56,0
100,22,78,82,0.15,90,88.0,90,4.8125,0.171875,4.984375,4.121951219512195,53,1
100,23,78,82,0.15,90,86.0,90,4.6875,0.1875,4.875,4.109756097560975,59,1
100,24,78,82,0.15,90,90.0,90,4.453125,0.171875,4.625,4.378048780487805,45,1
100,25,78,82,0.15,90,86.0,90,4.859375,0.21875,5.078125,4.451219512195122,56,1
100,26,78,82,0.15,90,86.0,88,4.671875,0.15625,4.828125,3.682926829268293,75,0
100,27,78,82,0.15,90,88.0,90,4.71875,0.171875,4.890625,4.121951219512195,53,1
100,28,78,82,0.15,90,88.0,90,4.46875,0.171875,4.640625,4.073170731707317,56,1
100,29,78,82,0.15,90,90.0,90,4.8125,0.1875,5.0,4.597560975609756,50,1
125,0,119,125,0.15,110,106.0,110,13.484375,0.421875,13.90625,5.144,67,1
125,1,119,125,0.15,110,104.0,110,13.984375,0.421875,14.40625,4.912,102,1
125,2,119,125,0.15,110,104.0,110,14.5625,0.34375,14.90625,4.12,95,1
125,3,119,125,0.15,110,106.0,110,13.9375,0.4375,14.375,5.104,77,1
125,4,119,125,0.15,110,106.0,108,15.03125,0.375,15.40625,4.48,92,0
125,5,119,125,0.15,110,110.0,110,13.640625,0.46875,14.109375,4.848,74,1
125,6,119,125,0.15,110,106.0,106,14.515625,0.40625,14.921875,4.648,88,0
125,7,119,125,0.15,110,106.0,108,14.09375,0.40625,14.5,3.968,100,0
125,8,119,125,0.15,110,104.0,110,13.703125,0.375,14.078125,4.288,115,1
125,9,119,125,0.15,110,110.0,110,13.84375,0.375,14.21875,4.552,73,1
125,10,119,125,0.15,110,104.0,110,13.859375,0.46875,14.328125,4.976,75,1
125,11,119,125,0.15,110,106.0,110,13.921875,0.34375,14.265625,4.368,86,1
125,12,119,125,0.15,110,106.0,108,13.921875,0.34375,14.265625,4.544,90,0
125,13,119,125,0.15,110,106.0,110,13.84375,0.359375,14.203125,4.304,91,1
125,14,119,125,0.15,110,104.0,110,14.0625,0.359375,14.421875,4.448,86,1
125,15,119,125,0.15,110,110.0,110,13.90625,0.40625,14.3125,5.056,74,1
125,16,119,125,0.15,110,106.0,110,13.71875,0.40625,14.125,4.632,77,1
125,17,119,125,0.15,110,102.0,110,13.90625,0.390625,14.296875,4.552,87,1
125,18,119,125,0.15,110,106.0,110,14.359375,0.40625,14.765625,4.896,82,1
125,19,119,125,0.15,110,110.0,110,14.0,0.40625,14.40625,5.176,72,1
125,20,119,125,0.15,110,106.0,108,13.765625,0.375,14.140625,4.904,107,0
125,21,119,125,0.15,110,106.0,106,13.671875,0.34375,14.015625,4.592,106,0
125,22,119,125,0.15,110,104.0,108,14.265625,0.421875,14.6875,5.36,72,0
125,23,119,125,0.15,110,106.0,110,14.140625,0.421875,14.5625,5.008,78,1
125,24,119,125,0.15,110,106.0,108,13.734375,0.375,14.109375,4.688,100,0
125,25,119,125,0.15,110,110.0,110,13.65625,0.359375,14.015625,4.624,88,1
125,26,119,125,0.15,110,104.0,108,13.75,0.359375,14.109375,4.176,108,0
125,27,119,125,0.15,110,106.0,110,14.3125,0.390625,14.703125,4.824,72,1
125,28,119,125,0.15,110,110.0,110,14.203125,0.4375,14.640625,5.016,68,1
125,29,119,125,0.15,110,110.0,110,13.890625,0.40625,14.296875,4.896,77,1
175,0,208,218,0.15,156,146.0,156,66.25,1.34375,67.59375,5.669724770642202,165,1
175,1,208,218,0.15,156,156.0,156,67.015625,1.453125,68.46875,6.055045871559633,109,1
175,2,208,218,0.15,156,156.0,156,66.265625,1.578125,67.84375,6.151376146788991,111,1
175,3,208,218,0.15,156,148.0,156,66.703125,1.328125,68.03125,5.660550458715596,142,1
175,4,208,218,0.15,156,146.0,156,67.03125,1.1875,68.21875,5.628440366972477,163,1
175,5,208,218,0.15,156,148.0,156,66.296875,1.28125,67.578125,6.454128440366972,162,1
175,6,208,218,0.15,156,148.0,156,66.09375,1.40625,67.5,5.857798165137615,130,1
175,7,208,218,0.15,156,150.0,156,66.1875,1.5,67.6875,6.926605504587156,135,1
175,8,208,218,0.15,156,146.0,156,66.78125,1.15625,67.9375,5.472477064220183,155,1
175,9,208,218,0.15,156,148.0,156,66.984375,1.28125,68.265625,5.555045871559633,128,1
175,10,208,218,0.15,156,148.0,156,67.5,1.21875,68.71875,5.481651376146789,141,1
175,11,208,218,0.15,156,144.0,156,66.859375,1.3125,68.171875,5.81651376146789,139,1
175,12,208,218,0.15,156,156.0,156,66.296875,1.296875,67.59375,6.151376146788991,127,1
175,13,208,218,0.15,156,156.0,156,66.765625,1.40625,68.171875,6.238532110091743,109,1
175,14,208,218,0.15,156,148.0,152,67.359375,1.203125,68.5625,5.674311926605505,174,0
175,15,208,218,0.15,156,150.0,156,66.5,1.296875,67.796875,6.229357798165138,151,1
175,16,208,218,0.15,156,146.0,156,66.828125,1.296875,68.125,5.715596330275229,168,1
175,17,208,218,0.15,156,156.0,156,67.59375,1.578125,69.171875,6.344036697247707,110,1
175,18,208,218,0.15,156,146.0,156,66.46875,1.1875,67.65625,5.298165137614679,162,1
175,19,208,218,0.15,156,150.0,156,67.328125,1.359375,68.6875,7.279816513761468,121,1
175,20,208,218,0.15,156,156.0,156,67.78125,1.390625,69.171875,6.573394495412844,108,1
175,21,208,218,0.15,156,150.0,156,67.15625,1.359375,68.515625,6.444954128440367,136,1
175,22,208,218,0.15,156,156.0,156,77.171875,2.265625,79.4375,6.743119266055046,112,1
175,23,208,218,0.15,156,148.0,156,67.796875,1.671875,69.46875,6.36697247706422,130,1
175,24,208,218,0.15,156,152.0,156,67.015625,1.5,68.515625,6.665137614678899,120,1
175,25,208,218,0.15,156,150.0,156,66.796875,1.390625,68.1875,6.389908256880734,125,1
175,26,208,218,0.15,156,156.0,156,70.015625,1.4375,71.453125,6.064220183486238,112,1
175,27,208,218,0.15,156,156.0,156,68.296875,1.3125,69.609375,6.426605504587156,108,1
175,28,208,218,0.15,156,146.0,156,66.375,1.171875,67.546875,5.270642201834862,146,1
175,29,208,218,0.15,156,156.0,156,67.75,1.28125,69.03125,6.137614678899083,112,1
300,0,169,177,0.15,272,242.0,272,123.578125,2.5,126.078125,6.96045197740113,156,1
300,1,169,177,0.15,272,258.0,272,122.390625,3.140625,125.53125,9.01129943502825,93,1
300,2,169,177,0.15,272,272.0,272,123.296875,2.65625,125.953125,7.581920903954802,88,1
300,3,169,177,0.15,272,272.0,272,122.84375,3.125,125.96875,8.35593220338983,88,1
300,4,169,177,0.15,272,272.0,272,122.890625,2.890625,125.78125,8.05084745762712,89,1
300,5,169,177,0.15,272,248.0,272,121.328125,2.765625,124.09375,7.553672316384181,98,1
300,6,169,177,0.15,272,248.0,272,121.453125,2.703125,124.15625,7.11864406779661,113,1
300,7,169,177,0.15,272,256.0,272,121.921875,3.546875,125.46875,10.55367231638418,90,1
300,8,169,177,0.15,272,252.0,272,133.9375,4.140625,138.078125,7.830508474576271,93,1
300,9,169,177,0.15,272,272.0,272,123.65625,2.8125,126.46875,7.389830508474576,90,1
300,10,169,177,0.15,272,262.0,272,122.484375,3.09375,125.578125,8.768361581920903,88,1
300,11,169,177,0.15,272,244.0,272,122.828125,2.5625,125.390625,6.785310734463277,129,1
300,12,169,177,0.15,272,248.0,272,121.4375,2.671875,124.109375,7.016949152542373,118,1
300,13,169,177,0.15,272,272.0,272,122.3125,3.359375,125.671875,8.225988700564972,86,1
300,14,169,177,0.15,272,246.0,272,121.921875,2.84375,124.765625,7.655367231638418,119,1
300,15,169,177,0.15,272,272.0,272,122.359375,3.390625,125.75,8.01129943502825,87,1
300,16,169,177,0.15,272,248.0,272,122.921875,3.015625,125.9375,7.288135593220339,105,1
300,17,169,177,0.15,272,260.0,272,122.703125,3.1875,125.890625,8.96045197740113,90,1
300,18,169,177,0.15,272,272.0,272,121.5625,3.140625,124.703125,8.242937853107344,85,1
300,19,169,177,0.15,272,260.0,272,122.078125,3.28125,125.359375,9.05084745762712,90,1
300,20,169,177,0.15,272,262.0,272,122.21875,3.3125,125.53125,9.717514124293784,88,1
300,21,169,177,0.15,272,250.0,272,121.78125,4.78125,126.5625,11.175141242937851,86,1
300,22,169,177,0.15,272,272.0,272,121.453125,2.953125,124.40625,7.519774011299435,89,1
300,23,169,177,0.15,272,266.0,272,123.96875,3.09375,127.0625,8.310734463276836,90,1
300,24,169,177,0.15,272,250.0,272,122.390625,3.609375,126.0,8.971751412429379,95,1
300,25,169,177,0.15,272,246.0,272,122.21875,2.890625,125.109375,7.621468926553672,111,1
300,26,169,177,0.15,272,272.0,272,120.96875,3.09375,124.0625,8.152542372881356,87,1
300,27,169,177,0.15,272,266.0,272,121.375,3.140625,124.515625,8.717514124293785,89,1
300,28,169,177,0.15,272,272.0,272,124.25,2.984375,127.234375,7.700564971751413,90,1
300,29,169,177,0.15,272,250.0,272,121.40625,2.953125,124.359375,8.3954802259887,105,1
400,0,93,98,0.15,380,334.0,380,82.453125,2.609375,85.0625,8.275510204081632,84,1
400,1,93,98,0.15,380,332.0,380,82.046875,2.59375,84.640625,6.948979591836735,76,1
400,2,93,98,0.15,380,362.0,380,81.171875,3.40625,84.578125,10.285714285714286,50,1
400,3,93,98,0.15,380,354.0,380,82.640625,3.453125,86.09375,10.989795918367347,48,1
400,4,93,98,0.15,380,366.0,380,80.953125,2.796875,83.75,10.377551020408164,47,1
400,5,93,98,0.15,380,380.0,380,81.84375,2.96875,84.8125,8.622448979591837,49,1
400,6,93,98,0.15,380,332.0,380,82.03125,2.5625,84.59375,8.13265306122449,63,1
400,7,93,98,0.15,380,368.0,380,81.625,3.453125,85.078125,9.846938775510203,49,1
400,8,93,98,0.15,380,334.0,380,81.484375,2.703125,84.1875,8.091836734693878,67,1
400,9,93,98,0.15,380,374.0,380,81.65625,3.09375,84.75,9.275510204081632,48,1
400,10,93,98,0.15,380,336.0,380,81.765625,3.5,85.265625,10.887755102040815,74,1
400,11,93,98,0.15,380,374.0,380,82.390625,3.25,85.640625,9.387755102040815,47,1
400,12,93,98,0.15,380,352.0,380,82.0,3.703125,85.703125,12.479591836734691,46,1
400,13,93,98,0.15,380,380.0,380,81.9375,2.8125,84.75,8.887755102040817,47,1
400,14,93,98,0.15,380,338.0,380,81.984375,3.609375,85.59375,11.5,60,1
400,15,93,98,0.15,380,350.0,380,81.546875,3.6875,85.234375,11.846938775510203,49,1
400,16,93,98,0.15,380,336.0,340,81.828125,2.546875,84.375,7.918367346938775,67,0
400,17,93,98,0.15,380,362.0,380,82.171875,3.25,85.421875,10.612244897959185,45,1
400,18,93,98,0.15,380,360.0,380,93.671875,3.671875,97.34375,10.357142857142858,47,1
400,19,93,98,0.15,380,342.0,380,86.125,5.09375,91.21875,15.43877551020408,45,1
400,20,93,98,0.15,380,330.0,380,82.21875,2.5625,84.78125,7.857142857142857,73,1
400,21,93,98,0.15,380,330.0,380,81.859375,2.28125,84.140625,7.755102040816326,68,1
400,22,93,98,0.15,380,360.0,380,82.171875,3.21875,85.390625,10.091836734693878,49,1
400,23,93,98,0.15,380,358.0,380,82.75,3.75,86.5,10.989795918367347,49,1
400,24,93,98,0.15,380,334.0,380,82.265625,2.828125,85.09375,8.438775510204081,66,1
400,25,93,98,0.15,380,330.0,336,81.09375,2.546875,83.640625,7.418367346938775,60,0
400,26,93,98,0.15,380,362.0,380,81.984375,4.0,85.984375,12.224489795918368,48,1
400,27,93,98,0.15,380,338.0,380,82.53125,2.671875,85.203125,7.918367346938775,68,1
400,28,93,98,0.15,380,360.0,380,82.609375,3.765625,86.375,10.724489795918368,48,1
400,29,93,98,0.15,380,360.0,380,80.96875,3.40625,84.375,11.46938775510204,45,1
500,0,105,110,0.15,462,394.0,400,146.453125,4.390625,150.84375,8.072727272727272,83,0
500,1,105,110,0.15,462,454.0,462,147.765625,5.03125,152.796875,9.254545454545454,54,1
500,2,105,110,0.15,462,396.0,462,145.625,4.734375,150.359375,9.11818181818182,72,1
500,3,105,110,0.15,462,400.0,462,145.4375,4.515625,149.953125,9.790909090909093,68,1
500,4,105,110,0.15,462,462.0,462,144.578125,4.40625,148.984375,9.172727272727272,53,1
500,5,105,110,0.15,462,398.0,462,146.484375,4.703125,151.1875,8.181818181818182,79,1
500,6,105,110,0.15,462,398.0,462,145.125,5.109375,150.234375,9.89090909090909,76,1
500,7,105,110,0.15,462,446.0,462,145.65625,4.390625,150.046875,9.49090909090909,56,1
500,8,105,110,0.15,462,402.0,406,145.46875,4.546875,150.015625,8.981818181818182,62,0
500,9,105,110,0.15,462,402.0,462,145.203125,4.5625,149.765625,9.49090909090909,64,1
500,10,105,110,0.15,462,400.0,462,146.125,5.359375,151.484375,11.445454545454544,67,1
500,11,105,110,0.15,462,448.0,462,146.015625,5.65625,151.671875,9.736363636363636,56,1
500,12,105,110,0.15,462,462.0,462,144.9375,5.1875,150.125,11.1,48,1
500,13,105,110,0.15,462,400.0,462,144.21875,3.9375,148.15625,8.309090909090909,73,1
500,14,105,110,0.15,462,400.0,462,145.953125,4.015625,149.96875,8.563636363636364,67,1
500,15,105,110,0.15,462,462.0,462,144.15625,4.5,148.65625,10.581818181818182,50,1
500,16,105,110,0.15,462,450.0,462,144.890625,4.75,149.640625,9.636363636363637,55,1
500,17,105,110,0.15,462,404.0,462,145.265625,4.40625,149.671875,8.39090909090909,64,1
500,18,105,110,0.15,462,402.0,462,156.6875,4.828125,161.515625,8.50909090909091,70,1
500,19,105,110,0.15,462,448.0,462,147.609375,5.796875,153.40625,9.827272727272728,56,1
500,20,105,110,0.15,462,442.0,462,147.40625,6.453125,153.859375,11.827272727272728,48,1
500,21,105,110,0.15,462,404.0,410,146.453125,4.421875,150.875,9.172727272727272,80,0
500,22,105,110,0.15,462,404.0,408,145.640625,4.34375,149.984375,8.936363636363636,70,0
500,23,105,110,0.15,462,416.0,462,145.109375,5.984375,151.09375,14.181818181818182,55,1
500,24,105,110,0.15,462,400.0,462,147.6875,4.40625,152.09375,8.945454545454545,64,1
500,25,105,110,0.15,462,462.0,462,144.75,4.65625,149.40625,10.49090909090909,51,1
500,26,105,110,0.15,462,398.0,462,148.859375,4.125,152.984375,8.909090909090908,77,1
500,27,105,110,0.15,462,428.0,462,147.0,7.421875,154.421875,13.8,55,1
500,28,105,110,0.15,462,404.0,404,146.9375,3.921875,150.859375,7.727272727272727,90,0
500,29,105,110,0.15,462,404.0,462,157.96875,8.875,166.84375,16.763636363636362,58,1
600,0,126,132,0.15,552,528.0,552,280.859375,9.359375,290.21875,12.212121212121213,62,1
600,1,126,132,0.15,552,520.0,552,278.046875,10.890625,288.9375,13.818181818181818,63,1
600,2,126,132,0.15,552,552.0,552,278.671875,7.5,286.171875,9.446969696969695,66,1
600,3,126,132,0.15,552,492.0,552,278.296875,12.0,290.296875,15.113636363636363,66,1
600,4,126,132,0.15,552,474.0,552,278.734375,7.1875,285.921875,9.25,81,1
600,5,126,132,0.15,552,530.0,552,278.171875,9.09375,287.265625,12.727272727272728,64,1
600,6,126,132,0.15,552,552.0,552,282.375,7.734375,290.109375,9.015151515151516,67,1
600,7,126,132,0.15,552,504.0,552,279.015625,14.1875,293.203125,16.901515151515152,66,1
600,8,126,132,0.15,552,500.0,552,279.28125,10.828125,290.109375,15.87121212121212,67,1
600,9,126,132,0.15,552,474.0,552,278.15625,7.328125,285.484375,9.727272727272728,80,1
600,10,126,132,0.15,552,536.0,552,277.875,9.15625,287.03125,11.393939393939394,65,1
600,11,126,132,0.15,552,474.0,552,277.0625,7.0625,284.125,9.401515151515152,79,1
600,12,126,132,0.15,552,472.0,552,277.703125,8.390625,286.09375,10.606060606060606,76,1
600,13,126,132,0.15,552,474.0,552,278.515625,7.4375,285.953125,10.083333333333334,76,1
600,14,126,132,0.15,552,518.0,552,277.65625,10.71875,288.375,13.62121212121212,63,1
600,15,126,132,0.15,552,480.0,552,279.53125,7.609375,287.140625,10.090909090909092,76,1
600,16,126,132,0.15,552,472.0,552,284.453125,9.109375,293.5625,12.022727272727272,92,1
600,17,126,132,0.15,552,552.0,552,279.484375,8.078125,287.5625,10.909090909090908,63,1
600,18,126,132,0.15,552,472.0,482,279.765625,7.890625,287.65625,10.409090909090908,74,0
600,19,126,132,0.15,552,506.0,552,276.015625,12.078125,288.09375,15.924242424242424,64,1
600,20,126,132,0.15,552,552.0,552,273.28125,8.1875,281.46875,10.386363636363637,62,1
600,21,126,132,0.15,552,522.0,552,274.328125,9.28125,283.609375,11.704545454545457,66,1
600,22,126,132,0.15,552,496.0,552,274.25,13.859375,288.109375,18.62878787878788,64,1
600,23,126,132,0.15,552,552.0,552,273.453125,7.28125,280.734375,10.06060606060606,62,1
600,24,126,132,0.15,552,540.0,552,274.84375,8.703125,283.546875,10.734848484848484,62,1
600,25,126,132,0.15,552,464.0,476,275.546875,7.15625,282.703125,8.962121212121213,94,0
600,26,126,132,0.15,552,502.0,552,274.328125,11.1875,285.515625,16.53030303030303,63,1
600,27,126,132,0.15,552,466.0,552,276.328125,6.859375,283.1875,9.31060606060606,102,1
600,28,126,132,0.15,552,552.0,552,277.921875,8.65625,286.578125,10.530303030303031,66,1
600,29,126,132,0.15,552,552.0,552,277.09375,8.921875,286.015625,10.37878787878788,66,1
300,0,169,177,0.05,272,254.0,272,143.5,5.03125,148.53125,9.468926553672317,92,1
300,1,169,177,0.05,272,252.0,272,135.390625,4.34375,139.734375,9.966101694915254,92,1
300,2,169,177,0.05,272,272.0,272,130.46875,3.71875,134.1875,7.677966101694915,88,1
300,3,169,177,0.05,272,272.0,272,119.4375,2.84375,122.28125,7.6892655367231635,92,1
300,4,169,177,0.05,272,272.0,272,120.984375,3.515625,124.5,7.740112994350283,86,1
300,5,169,177,0.05,272,248.0,272,128.328125,3.0625,131.390625,7.2259887005649714,100,1
300,6,169,177,0.05,272,248.0,272,143.546875,4.8125,148.359375,8.01129943502825,95,1
300,7,169,177,0.05,272,258.0,272,141.515625,5.734375,147.25,10.141242937853107,89,1
300,8,169,177,0.05,272,258.0,272,152.453125,4.921875,157.375,8.943502824858758,89,1
