n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
150,150,0.8585858585858586,1.4990729373389728,70.0,22.250520833333333,6.0606060606060606
150,175,0.6565656565656567,1.4990729373389726,80.0,29.586458333333333,6.0606060606060606
150,200,0.7575757575757576,1.4506471329641488,76.66666666666667,37.690625,4.545454545454546
150,225,0.5050505050505051,1.1951676329494174,83.33333333333334,39.0,4.545454545454546
150,250,0.7070707070707071,1.3400504203456163,76.66666666666667,41.42760416666667,4.545454545454546
150,275,0.505050505050505,1.1951676329494172,83.33333333333334,50.1328125,4.545454545454546
150,300,0.6060606060606061,1.332414743259891,80.0,58.758854166666666,4.545454545454546
175,1,6.923076923076923,3.9251153857111225,16.666666666666664,0.1984375,14.102564102564102
175,2,5.598290598290599,3.737545368219868,23.333333333333332,0.24270833333333333,12.820512820512821
175,3,4.914529914529914,3.2616105817251597,26.666666666666668,0.2609375,8.974358974358974
175,5,4.102564102564103,3.0590649860125265,30.0,0.32083333333333336,7.6923076923076925
175,10,3.29059829059829,3.0996902232117245,43.333333333333336,0.484375,7.6923076923076925
175,25,2.948717948717949,3.0184980147709917,46.666666666666664,1.2895833333333333,7.6923076923076925
175,35,1.794871794871795,2.721655269759087,66.66666666666666,2.0453125,7.6923076923076925
175,40,1.9230769230769234,2.643016426677988,63.33333333333333,2.394270833333333,7.6923076923076925
175,50,2.2222222222222223,2.865479421237643,60.0,3.363541666666667,7.6923076923076925
175,60,1.666666666666667,2.458286669789685,66.66666666666666,4.530208333333333,6.410256410256411
175,75,1.6239316239316242,2.267777634431042,63.33333333333333,6.461979166666667,6.410256410256411
175,85,1.1965811965811965,2.218932476196098,76.66666666666667,7.975520833333333,6.410256410256411
175,100,0.8547008547008548,1.7620109511186586,80.0,10.51875,5.128205128205129
175,110,0.7264957264957265,1.6446052482815263,83.33333333333334,12.321875,5.128205128205129
175,125,0.8547008547008548,1.9953192358852572,83.33333333333334,15.366666666666667,7.6923076923076925
175,150,0.6410256410256411,1.646824689572453,86.66666666666667,21.603645833333335,5.128205128205129
175,175,0.5128205128205129,1.3486951998341454,86.66666666666667,28.159895833333334,5.128205128205129
175,200,0.17094017094017094,0.7201837412971246,93.33333333333333,35.82239583333333,3.8461538461538463
175,225,0.5982905982905984,1.5783064369760162,86.66666666666667,44.440104166666664,5.128205128205129
175,250,0.29914529914529914,1.1314702816131388,93.33333333333333,54.69739583333333,5.128205128205129
175,275,0.4700854700854701,1.423147504730488,90.0,64.86041666666667,5.128205128205129
175,300,0.042735042735042736,0.23013524816814124,96.66666666666667,76.70260416666666,1.2820512820512822
200,35,2.4908424908424904,2.906495886428919,56.666666666666664,2.564583333333333,6.593406593406593
200,40,1.5384615384615385,2.578712953377002,73.33333333333333,3.088020833333333,6.593406593406593
200,60,1.0256410256410258,2.0837307916963943,80.0,5.788541666666666,5.4945054945054945
200,85,1.7582417582417582,2.7007045554823095,70.0,10.128125,6.593406593406593
200,110,1.3553113553113552,2.35146576493832,73.33333333333333,15.95,6.593406593406593
200,175,0.25641025641025644,1.049564013325597,93.33333333333333,36.98229166666667,5.4945054945054945
200,225,0.0,0.0,100.0,56.9515625,0.0
200,275,0.40293040293040294,1.5142876636332883,93.33333333333333,83.18645833333333,6.593406593406593
250,1,9.714285714285715,2.285714285714286,0.0,0.4276041666666667,14.285714285714286
